booking_id,customer_id,vehicle_id,hub_id,booking_date,start_date,end_date,package,rental_plan,charger_opted,amount,status,renewed,tenure_days,is_repeat,days_since_last_booking,booking_hour,booking_day_of_week,booking_month,is_weekend,first_name,last_name,phone,email,signup_date,kyc_status,city,referral_agent_id,model,status_vehicle,hub_id_vehicle,battery_id,charger_type,registration_date,hub_name,city_hub,capacity,latitude,longitude
1739,395,95,2,2026-05-17 01:21:41,2026-05-18,2027-05-18,12 Months,Monthly,False,12421,active,False,365,1,45.0,1,6,5,1,Meena,Menon,9105159718,meena394@protonmail.com,2026-04-26 11:21:26,verified,Bangalore,10.0,Ola S1 Pro,deployed,2,BAT-BW4041,CCS2 DC,2025-03-21,Whitefield Hub,Bangalore,25,12.9698,77.75
231,396,69,3,2025-08-16 05:55:05,2025-08-17,2026-02-13,6 Months,Monthly,True,12735,active,False,180,1,,5,5,8,1,Ananya,Iyer,8790695555,ananya.iyer395@gmail.com,2025-08-17 19:37:59,verified,Bangalore,8.0,Bounce Infinity,deployed,3,BAT-PZ3181,Hub Charger,2026-01-30,Connaught Place Hub,Delhi,20,28.6315,77.2167
691,396,148,1,2025-11-04 12:48:12,2025-11-07,2025-12-07,1 Month,Daily,False,3552,completed,True,30,1,80.0,12,1,11,0,Ananya,Iyer,8790695555,ananya.iyer395@gmail.com,2025-08-17 19:37:59,verified,Bangalore,8.0,Ather 450X,deployed,1,BAT-IS9457,CCS2 DC,2025-10-05,Koramangala Hub,Bangalore,30,12.9352,77.6245
816,396,124,1,2025-11-27 06:19:28,2025-11-30,2026-05-29,6 Months,Monthly,False,10796,completed,False,180,1,22.0,6,3,11,0,Ananya,Iyer,8790695555,ananya.iyer395@gmail.com,2025-08-17 19:37:59,verified,Bangalore,8.0,TVS iQube,deployed,1,BAT-VI6914,Type 2 AC,2026-05-23,Koramangala Hub,Bangalore,30,12.9352,77.6245
923,396,8,2,2025-12-17 00:40:35,2025-12-18,2026-01-17,1 Month,Daily,True,4648,active,False,30,1,19.0,0,2,12,0,Ananya,Iyer,8790695555,ananya.iyer395@gmail.com,2025-08-17 19:37:59,verified,Bangalore,8.0,Ather 450X,deployed,2,BAT-QH3586,Hub Charger,2025-01-30,Whitefield Hub,Bangalore,25,12.9698,77.75
1292,396,39,1,2026-02-22 03:19:29,2026-02-24,2026-05-25,3 Months,Weekly,False,6463,active,False,90,1,67.0,3,6,2,1,Ananya,Iyer,8790695555,ananya.iyer395@gmail.com,2025-08-17 19:37:59,verified,Bangalore,8.0,TVS iQube,deployed,1,BAT-FY1256,Type 2 AC,2026-01-01,Koramangala Hub,Bangalore,30,12.9352,77.6245
1776,396,101,1,2026-05-21 11:24:23,2026-05-24,2026-06-23,1 Month,Daily,False,2485,active,False,30,1,88.0,11,3,5,0,Ananya,Iyer,8790695555,ananya.iyer395@gmail.com,2025-08-17 19:37:59,verified,Bangalore,8.0,Hero Vida,idle,1,BAT-BA3819,Portable,2025-10-11,Koramangala Hub,Bangalore,30,12.9352,77.6245
503,397,53,7,2025-10-01 07:06:50,2025-10-02,2025-11-01,1 Month,Monthly,True,3307,active,False,30,1,,7,2,10,0,Riya,Patel,6962526671,riyapatel396@yahoo.com,2026-06-21 01:01:41,verified,Bangalore,9.0,Bounce Infinity,deployed,7,BAT-WK8069,Type 2 AC,2025-07-17,Gachibowli Hub,Hyderabad,15,17.4401,78.3489
588,397,30,8,2025-10-19 05:08:37,2025-10-22,2026-01-20,3 Months,Monthly,False,7125,active,False,90,1,17.0,5,6,10,1,Riya,Patel,6962526671,riyapatel396@yahoo.com,2026-06-21 01:01:41,verified,Bangalore,9.0,Hero Vida,deployed,8,BAT-KA5725,Hub Charger,2025-02-22,Hinjawadi Hub,Pune,18,18.5912,73.739
917,397,6,1,2025-12-16 08:37:19,2025-12-19,2026-01-18,1 Month,Weekly,False,3858,active,False,30,1,58.0,8,1,12,0,Riya,Patel,6962526671,riyapatel396@yahoo.com,2026-06-21 01:01:41,verified,Bangalore,9.0,TVS iQube,deployed,1,BAT-DD3377,Hub Charger,2026-01-16,Koramangala Hub,Bangalore,30,12.9352,77.6245
1003,397,140,8,2025-12-31 14:24:05,2026-01-03,2026-04-03,3 Months,Weekly,True,6146,active,False,90,1,15.0,14,2,12,0,Riya,Patel,6962526671,riyapatel396@yahoo.com,2026-06-21 01:01:41,verified,Bangalore,9.0,Ola S1 Pro,deployed,8,BAT-GW2589,Portable,2025-10-05,Hinjawadi Hub,Pune,18,18.5912,73.739
1316,397,104,5,2026-02-27 10:41:27,2026-03-01,2026-03-31,1 Month,Weekly,False,2312,active,False,30,1,57.0,10,4,2,0,Riya,Patel,6962526671,riyapatel396@yahoo.com,2026-06-21 01:01:41,verified,Bangalore,9.0,Bounce Infinity,deployed,5,BAT-XR4133,Type 2 AC,2025-10-15,Andheri Hub,Mumbai,18,19.1136,72.8697
422,398,120,4,2025-09-16 21:23:26,2025-09-17,2025-10-17,1 Month,Monthly,True,3848,active,False,30,1,,21,1,9,0,Pallavi,Kulkarni,6848946831,pallavi_kulkarni397@outlook.com,2025-10-17 19:18:45,verified,Bangalore,7.0,Ola S1 Pro,deployed,4,BAT-YB6138,CCS2 DC,2025-08-12,Dwarka Hub,Delhi,22,28.5921,77.046
578,398,40,3,2025-10-18 04:29:12,2025-10-19,2026-04-17,6 Months,Daily,True,9861,completed,False,180,1,31.0,4,5,10,1,Pallavi,Kulkarni,6848946831,pallavi_kulkarni397@outlook.com,2025-10-17 19:18:45,verified,Bangalore,7.0,TVS iQube,deployed,3,BAT-JQ2682,CCS2 DC,2025-04-25,Connaught Place Hub,Delhi,20,28.6315,77.2167
648,398,3,2,2025-10-29 01:37:31,2025-11-01,2025-12-01,1 Month,Weekly,True,4825,overdue,False,30,1,10.0,1,2,10,0,Pallavi,Kulkarni,6848946831,pallavi_kulkarni397@outlook.com,2025-10-17 19:18:45,verified,Bangalore,7.0,TVS iQube,deployed,2,BAT-MS9978,CCS2 DC,2026-05-30,Whitefield Hub,Bangalore,25,12.9698,77.75
1233,398,100,8,2026-02-10 17:34:44,2026-02-12,2026-08-11,6 Months,Monthly,False,8411,completed,False,180,1,104.0,17,1,2,0,Pallavi,Kulkarni,6848946831,pallavi_kulkarni397@outlook.com,2025-10-17 19:18:45,verified,Bangalore,7.0,Ola S1 Pro,deployed,8,BAT-EE8973,Type 2 AC,2025-04-30,Hinjawadi Hub,Pune,18,18.5912,73.739
1235,398,4,5,2026-02-11 02:56:39,2026-02-13,2026-05-14,3 Months,Weekly,False,7006,active,False,90,1,0.0,2,2,2,0,Pallavi,Kulkarni,6848946831,pallavi_kulkarni397@outlook.com,2025-10-17 19:18:45,verified,Bangalore,7.0,Ola S1 Pro,deployed,5,BAT-UX7681,Type 2 AC,2025-03-06,Andheri Hub,Mumbai,18,19.1136,72.8697
1634,398,71,1,2026-04-26 09:04:00,2026-04-29,2026-05-29,1 Month,Monthly,False,2072,active,False,30,1,74.0,9,6,4,1,Pallavi,Kulkarni,6848946831,pallavi_kulkarni397@outlook.com,2025-10-17 19:18:45,verified,Bangalore,7.0,Ola S1 Pro,maintenance,1,BAT-WE8226,CCS2 DC,2025-05-16,Koramangala Hub,Bangalore,30,12.9352,77.6245
1708,398,143,1,2026-05-12 04:02:35,2026-05-13,2026-11-09,6 Months,Weekly,False,8487,completed,False,180,1,15.0,4,1,5,0,Pallavi,Kulkarni,6848946831,pallavi_kulkarni397@outlook.com,2025-10-17 19:18:45,verified,Bangalore,7.0,Ola S1 Pro,idle,1,BAT-QB9055,Type 2 AC,2025-05-10,Koramangala Hub,Bangalore,30,12.9352,77.6245
899,399,117,2,2025-12-12 18:31:36,2025-12-15,2026-03-15,3 Months,Daily,False,5797,completed,False,90,1,,18,4,12,0,Diya,Sharma,6812912529,dsharma398@hotmail.com,2026-04-25 17:43:32,verified,Bangalore,5.0,Ola S1 Pro,idle,2,BAT-EA5268,Portable,2026-03-21,Whitefield Hub,Bangalore,25,12.9698,77.75
998,399,80,8,2025-12-30 19:03:31,2026-01-02,2027-01-02,12 Months,Monthly,False,13133,active,False,365,1,18.0,19,1,12,0,Diya,Sharma,6812912529,dsharma398@hotmail.com,2026-04-25 17:43:32,verified,Bangalore,5.0,Bounce Infinity,deployed,8,BAT-ZC8234,Type 2 AC,2026-04-16,Hinjawadi Hub,Pune,18,18.5912,73.739
17,400,62,7,2025-07-04 11:37:45,2025-07-05,2026-01-01,6 Months,Monthly,False,8850,completed,False,180,1,,11,4,7,0,Dhruv,Gupta,8756022168,dhruv399@protonmail.com,2026-06-23 12:55:19,verified,Delhi,8.0,Ather 450X,deployed,7,BAT-LJ8372,CCS2 DC,2025-02-27,Gachibowli Hub,Hyderabad,15,17.4401,78.3489
166,400,47,2,2025-08-02 18:40:03,2025-08-03,2026-08-03,12 Months,Weekly,False,11070,active,False,365,1,29.0,18,5,8,1,Dhruv,Gupta,8756022168,dhruv399@protonmail.com,2026-06-23 12:55:19,verified,Delhi,8.0,TVS iQube,maintenance,2,BAT-VA5183,Type 2 AC,2025-05-15,Whitefield Hub,Bangalore,25,12.9698,77.75
1437,400,30,8,2026-03-19 20:45:14,2026-03-22,2026-06-20,3 Months,Weekly,False,6045,completed,False,90,1,229.0,20,3,3,0,Dhruv,Gupta,8756022168,dhruv399@protonmail.com,2026-06-23 12:55:19,verified,Delhi,8.0,Hero Vida,deployed,8,BAT-KA5725,Hub Charger,2025-02-22,Hinjawadi Hub,Pune,18,18.5912,73.739
1463,400,78,1,2026-03-24 19:56:15,2026-03-26,2026-06-24,3 Months,Weekly,True,7341,completed,False,90,1,4.0,19,1,3,0,Dhruv,Gupta,8756022168,dhruv399@protonmail.com,2026-06-23 12:55:19,verified,Delhi,8.0,Ola S1 Pro,deployed,1,BAT-CJ7327,Hub Charger,2025-02-10,Koramangala Hub,Bangalore,30,12.9352,77.6245
302,401,104,5,2025-08-27 23:31:26,2025-08-28,2026-08-28,12 Months,Monthly,False,11645,completed,False,365,1,,23,2,8,0,Kabir,Joshi,9342834018,kabir.joshi400@gmail.com,2026-01-15 23:37:04,verified,Delhi,,Bounce Infinity,deployed,5,BAT-XR4133,Type 2 AC,2025-10-15,Andheri Hub,Mumbai,18,19.1136,72.8697
1704,401,85,2,2026-05-11 12:21:29,2026-05-12,2027-05-12,12 Months,Monthly,False,13088,completed,False,365,1,256.0,12,0,5,0,Kabir,Joshi,9342834018,kabir.joshi400@gmail.com,2026-01-15 23:37:04,verified,Delhi,,Hero Vida,idle,2,BAT-UU6241,CCS2 DC,2025-10-03,Whitefield Hub,Bangalore,25,12.9698,77.75
33,402,68,3,2025-07-07 01:18:56,2025-07-08,2025-08-07,1 Month,Daily,True,5586,completed,True,30,1,,1,0,7,0,Rekha,Malhotra,7147253692,rekhamalhotra401@yahoo.com,2026-01-30 01:40:09,verified,Hyderabad,2.0,Hero Vida,deployed,3,BAT-AN3666,Type 2 AC,2025-11-19,Connaught Place Hub,Delhi,20,28.6315,77.2167
890,402,32,3,2025-12-11 13:50:59,2025-12-13,2026-12-13,12 Months,Weekly,False,12270,active,False,365,1,157.0,13,3,12,0,Rekha,Malhotra,7147253692,rekhamalhotra401@yahoo.com,2026-01-30 01:40:09,verified,Hyderabad,2.0,Bounce Infinity,deployed,3,BAT-RO5537,CCS2 DC,2025-12-12,Connaught Place Hub,Delhi,20,28.6315,77.2167
1144,402,109,6,2026-01-25 02:12:30,2026-01-26,2026-02-25,1 Month,Monthly,True,5471,active,False,30,1,44.0,2,6,1,1,Rekha,Malhotra,7147253692,rekhamalhotra401@yahoo.com,2026-01-30 01:40:09,verified,Hyderabad,2.0,Hero Vida,deployed,6,BAT-IG4695,Type 2 AC,2025-02-01,HITEC City Hub,Hyderabad,20,17.4435,78.3772
1417,402,6,1,2026-03-16 03:53:00,2026-03-19,2026-04-18,1 Month,Monthly,True,5187,completed,True,30,1,50.0,3,0,3,0,Rekha,Malhotra,7147253692,rekhamalhotra401@yahoo.com,2026-01-30 01:40:09,verified,Hyderabad,2.0,TVS iQube,deployed,1,BAT-DD3377,Hub Charger,2026-01-16,Koramangala Hub,Bangalore,30,12.9352,77.6245
329,403,8,2,2025-09-02 09:13:53,2025-09-03,2026-03-02,6 Months,Daily,False,8570,completed,False,180,1,,9,1,9,0,Kiara,Joshi,9598902176,kiara_joshi402@outlook.com,2025-08-08 18:54:38,verified,Delhi,11.0,Ather 450X,deployed,2,BAT-QH3586,Hub Charger,2025-01-30,Whitefield Hub,Bangalore,25,12.9698,77.75
606,403,50,1,2025-10-21 11:12:17,2025-10-23,2026-04-21,6 Months,Weekly,True,9071,completed,True,180,1,49.0,11,1,10,0,Kiara,Joshi,9598902176,kiara_joshi402@outlook.com,2025-08-08 18:54:38,verified,Delhi,11.0,Ather 450X,deployed,1,BAT-ZI5332,CCS2 DC,2026-05-07,Koramangala Hub,Bangalore,30,12.9352,77.6245
1414,403,77,6,2026-03-15 20:29:02,2026-03-16,2026-04-15,1 Month,Monthly,False,3651,completed,False,30,1,145.0,20,6,3,1,Kiara,Joshi,9598902176,kiara_joshi402@outlook.com,2025-08-08 18:54:38,verified,Delhi,11.0,Ola S1 Pro,deployed,6,BAT-ZS7763,Type 2 AC,2025-11-19,HITEC City Hub,Hyderabad,20,17.4435,78.3772
1824,403,56,6,2026-05-28 07:12:34,2026-05-30,2026-11-26,6 Months,Monthly,False,8565,completed,False,180,1,73.0,7,3,5,0,Kiara,Joshi,9598902176,kiara_joshi402@outlook.com,2025-08-08 18:54:38,verified,Delhi,11.0,Ather 450X,idle,6,BAT-DU4960,Hub Charger,2025-01-23,HITEC City Hub,Hyderabad,20,17.4435,78.3772
123,405,113,4,2025-07-25 18:34:27,2025-07-28,2025-10-26,3 Months,Weekly,True,8503,completed,True,90,1,,18,4,7,0,Sai,Deshmukh,9425918564,sai404@protonmail.com,2026-04-13 12:34:26,verified,Bangalore,12.0,Bounce Infinity,deployed,4,BAT-AN4561,CCS2 DC,2025-07-08,Dwarka Hub,Delhi,22,28.5921,77.046
546,405,8,2,2025-10-11 05:13:13,2025-10-12,2026-10-12,12 Months,Weekly,True,12207,completed,True,365,1,77.0,5,5,10,1,Sai,Deshmukh,9425918564,sai404@protonmail.com,2026-04-13 12:34:26,verified,Bangalore,12.0,Ather 450X,deployed,2,BAT-QH3586,Hub Charger,2025-01-30,Whitefield Hub,Bangalore,25,12.9698,77.75
681,405,83,2,2025-11-02 09:00:03,2025-11-05,2026-05-04,6 Months,Monthly,True,11992,completed,True,180,1,22.0,9,6,11,1,Sai,Deshmukh,9425918564,sai404@protonmail.com,2026-04-13 12:34:26,verified,Bangalore,12.0,TVS iQube,deployed,2,BAT-RP5482,CCS2 DC,2026-02-21,Whitefield Hub,Bangalore,25,12.9698,77.75
1581,405,23,4,2026-04-16 00:15:16,2026-04-19,2026-10-16,6 Months,Monthly,True,9271,completed,False,180,1,164.0,0,3,4,0,Sai,Deshmukh,9425918564,sai404@protonmail.com,2026-04-13 12:34:26,verified,Bangalore,12.0,TVS iQube,deployed,4,BAT-ZB2559,Portable,2025-11-29,Dwarka Hub,Delhi,22,28.5921,77.046
624,406,121,4,2025-10-25 00:20:47,2025-10-28,2026-04-26,6 Months,Weekly,False,8659,active,False,180,1,,0,5,10,1,Shweta,Saxena,9804956307,shweta.saxena405@gmail.com,2025-09-05 00:16:34,verified,Bangalore,,Hero Vida,idle,4,BAT-TN1544,CCS2 DC,2025-05-22,Dwarka Hub,Delhi,22,28.5921,77.046
1561,406,51,7,2026-04-11 11:38:41,2026-04-14,2026-10-11,6 Months,Monthly,True,11892,completed,False,180,1,168.0,11,5,4,1,Shweta,Saxena,9804956307,shweta.saxena405@gmail.com,2025-09-05 00:16:34,verified,Bangalore,,TVS iQube,idle,7,BAT-CU8939,Portable,2026-02-27,Gachibowli Hub,Hyderabad,15,17.4401,78.3489
1667,406,23,4,2026-05-03 23:14:42,2026-05-04,2026-06-03,1 Month,Monthly,False,4431,active,False,30,1,22.0,23,6,5,1,Shweta,Saxena,9804956307,shweta.saxena405@gmail.com,2025-09-05 00:16:34,verified,Bangalore,,TVS iQube,deployed,4,BAT-ZB2559,Portable,2025-11-29,Dwarka Hub,Delhi,22,28.5921,77.046
1811,406,64,5,2026-05-26 03:39:04,2026-05-28,2026-08-26,3 Months,Weekly,True,8417,active,False,90,1,22.0,3,1,5,0,Shweta,Saxena,9804956307,shweta.saxena405@gmail.com,2025-09-05 00:16:34,verified,Bangalore,,Ola S1 Pro,deployed,5,BAT-TG1904,Hub Charger,2025-10-04,Andheri Hub,Mumbai,18,19.1136,72.8697
421,407,91,5,2025-09-16 21:02:26,2025-09-19,2025-10-19,1 Month,Monthly,False,3510,completed,False,30,1,,21,1,9,0,Myra,Singh,7932617564,myrasingh406@yahoo.com,2026-04-04 23:42:43,verified,Mumbai,9.0,TVS iQube,deployed,5,BAT-AF6790,CCS2 DC,2026-05-14,Andheri Hub,Mumbai,18,19.1136,72.8697
1211,407,15,8,2026-02-06 14:51:58,2026-02-09,2026-08-08,6 Months,Weekly,False,10457,completed,True,180,1,142.0,14,4,2,0,Myra,Singh,7932617564,myrasingh406@yahoo.com,2026-04-04 23:42:43,verified,Mumbai,9.0,Ather 450X,deployed,8,BAT-TX8727,CCS2 DC,2026-04-12,Hinjawadi Hub,Pune,18,18.5912,73.739
1367,407,147,2,2026-03-07 15:52:55,2026-03-08,2026-09-04,6 Months,Daily,False,8213,completed,False,180,1,29.0,15,5,3,1,Myra,Singh,7932617564,myrasingh406@yahoo.com,2026-04-04 23:42:43,verified,Mumbai,9.0,Ather 450X,deployed,2,BAT-XQ5637,CCS2 DC,2025-07-29,Whitefield Hub,Bangalore,25,12.9698,77.75
1949,407,128,4,2026-06-20 20:52:45,2026-06-22,2026-07-22,1 Month,Monthly,True,3890,completed,False,30,1,105.0,20,5,6,1,Myra,Singh,7932617564,myrasingh406@yahoo.com,2026-04-04 23:42:43,verified,Mumbai,9.0,TVS iQube,deployed,4,BAT-HY5775,Type 2 AC,2025-11-30,Dwarka Hub,Delhi,22,28.5921,77.046
1956,407,106,1,2026-06-21 11:43:04,2026-06-22,2027-06-22,12 Months,Monthly,True,14165,overdue,False,365,1,0.0,11,6,6,1,Myra,Singh,7932617564,myrasingh406@yahoo.com,2026-04-04 23:42:43,verified,Mumbai,9.0,TVS iQube,idle,1,BAT-CI7249,Portable,2025-07-01,Koramangala Hub,Bangalore,30,12.9352,77.6245
85,408,17,4,2025-07-17 06:21:53,2025-07-19,2025-10-17,3 Months,Weekly,True,7336,cancelled,False,90,1,,6,3,7,0,Ashok,Tiwari,8844201706,ashok_tiwari407@outlook.com,2026-02-12 05:19:38,verified,Bangalore,1.0,Ather 450X,deployed,4,BAT-DY8952,Type 2 AC,2026-04-30,Dwarka Hub,Delhi,22,28.5921,77.046
698,408,142,4,2025-11-06 22:21:35,2025-11-07,2026-02-05,3 Months,Daily,False,5117,active,False,90,1,112.0,22,3,11,0,Ashok,Tiwari,8844201706,ashok_tiwari407@outlook.com,2026-02-12 05:19:38,verified,Bangalore,1.0,TVS iQube,idle,4,BAT-BV4683,Hub Charger,2025-11-29,Dwarka Hub,Delhi,22,28.5921,77.046
1283,408,75,1,2026-02-19 22:15:07,2026-02-22,2026-05-23,3 Months,Monthly,True,6221,active,False,90,1,104.0,22,3,2,0,Ashok,Tiwari,8844201706,ashok_tiwari407@outlook.com,2026-02-12 05:19:38,verified,Bangalore,1.0,Ather 450X,idle,1,BAT-RC1671,CCS2 DC,2026-01-23,Koramangala Hub,Bangalore,30,12.9352,77.6245
1445,408,13,6,2026-03-21 10:57:23,2026-03-22,2026-06-20,3 Months,Monthly,False,7640,active,False,90,1,29.0,10,5,3,1,Ashok,Tiwari,8844201706,ashok_tiwari407@outlook.com,2026-02-12 05:19:38,verified,Bangalore,1.0,Ather 450X,deployed,6,BAT-FI5893,Portable,2025-05-04,HITEC City Hub,Hyderabad,20,17.4435,78.3772
441,409,69,3,2025-09-20 00:26:33,2025-09-21,2025-12-20,3 Months,Monthly,False,6560,completed,True,90,1,,0,5,9,1,Sunita,Reddy,8426817821,sreddy408@hotmail.com,2025-11-10 02:56:16,verified,Delhi,,Bounce Infinity,deployed,3,BAT-PZ3181,Hub Charger,2026-01-30,Connaught Place Hub,Delhi,20,28.6315,77.2167
442,409,23,4,2025-09-20 05:15:59,2025-09-22,2026-03-21,6 Months,Monthly,False,11769,active,False,180,1,0.0,5,5,9,1,Sunita,Reddy,8426817821,sreddy408@hotmail.com,2025-11-10 02:56:16,verified,Delhi,,TVS iQube,deployed,4,BAT-ZB2559,Portable,2025-11-29,Dwarka Hub,Delhi,22,28.5921,77.046
1149,409,89,1,2026-01-26 11:01:11,2026-01-27,2027-01-27,12 Months,Monthly,False,12400,completed,False,365,1,128.0,11,0,1,0,Sunita,Reddy,8426817821,sreddy408@hotmail.com,2025-11-10 02:56:16,verified,Delhi,,Bounce Infinity,deployed,1,BAT-YP5428,Hub Charger,2025-01-30,Koramangala Hub,Bangalore,30,12.9352,77.6245
1411,409,79,1,2026-03-15 04:39:20,2026-03-17,2026-09-13,6 Months,Monthly,True,12914,active,False,180,1,47.0,4,6,3,1,Sunita,Reddy,8426817821,sreddy408@hotmail.com,2025-11-10 02:56:16,verified,Delhi,,Ola S1 Pro,idle,1,BAT-WC1500,CCS2 DC,2026-05-22,Koramangala Hub,Bangalore,30,12.9352,77.6245
273,410,115,2,2025-08-23 04:43:38,2025-08-25,2025-11-23,3 Months,Monthly,True,7160,active,False,90,1,,4,5,8,1,Dhruv,Bansal,9644943435,dhruv409@protonmail.com,2026-01-24 17:26:21,verified,Mumbai,10.0,TVS iQube,idle,2,BAT-FC6969,Type 2 AC,2026-02-16,Whitefield Hub,Bangalore,25,12.9698,77.75
611,410,8,2,2025-10-22 18:03:33,2025-10-24,2026-01-22,3 Months,Weekly,False,7746,active,False,90,1,60.0,18,2,10,0,Dhruv,Bansal,9644943435,dhruv409@protonmail.com,2026-01-24 17:26:21,verified,Mumbai,10.0,Ather 450X,deployed,2,BAT-QH3586,Hub Charger,2025-01-30,Whitefield Hub,Bangalore,25,12.9698,77.75
696,410,81,1,2025-11-06 07:20:25,2025-11-09,2026-05-08,6 Months,Daily,True,12603,active,False,180,1,14.0,7,3,11,0,Dhruv,Bansal,9644943435,dhruv409@protonmail.com,2026-01-24 17:26:21,verified,Mumbai,10.0,Ola S1 Pro,deployed,1,BAT-EA5284,Type 2 AC,2026-03-17,Koramangala Hub,Bangalore,30,12.9352,77.6245
697,410,132,8,2025-11-06 15:49:01,2025-11-08,2026-02-06,3 Months,Daily,True,8483,completed,True,90,1,0.0,15,3,11,0,Dhruv,Bansal,9644943435,dhruv409@protonmail.com,2026-01-24 17:26:21,verified,Mumbai,10.0,Ather 450X,deployed,8,BAT-PV9186,CCS2 DC,2025-01-15,Hinjawadi Hub,Pune,18,18.5912,73.739
1132,410,125,2,2026-01-22 23:49:52,2026-01-24,2026-04-24,3 Months,Daily,False,7709,active,False,90,1,77.0,23,3,1,0,Dhruv,Bansal,9644943435,dhruv409@protonmail.com,2026-01-24 17:26:21,verified,Mumbai,10.0,TVS iQube,deployed,2,BAT-QM9399,Hub Charger,2025-12-31,Whitefield Hub,Bangalore,25,12.9698,77.75
1300,410,13,6,2026-02-24 14:07:23,2026-02-27,2026-05-28,3 Months,Weekly,True,7769,completed,False,90,1,32.0,14,1,2,0,Dhruv,Bansal,9644943435,dhruv409@protonmail.com,2026-01-24 17:26:21,verified,Mumbai,10.0,Ather 450X,deployed,6,BAT-FI5893,Portable,2025-05-04,HITEC City Hub,Hyderabad,20,17.4435,78.3772
1731,410,87,6,2026-05-15 23:24:50,2026-05-18,2026-08-16,3 Months,Monthly,False,7065,overdue,False,90,1,80.0,23,4,5,0,Dhruv,Bansal,9644943435,dhruv409@protonmail.com,2026-01-24 17:26:21,verified,Mumbai,10.0,Ola S1 Pro,deployed,6,BAT-OA4218,CCS2 DC,2026-03-26,HITEC City Hub,Hyderabad,20,17.4435,78.3772
1780,410,100,8,2026-05-21 20:02:00,2026-05-22,2026-11-18,6 Months,Monthly,False,8337,active,False,180,1,5.0,20,3,5,0,Dhruv,Bansal,9644943435,dhruv409@protonmail.com,2026-01-24 17:26:21,verified,Mumbai,10.0,Ola S1 Pro,deployed,8,BAT-EE8973,Type 2 AC,2025-04-30,Hinjawadi Hub,Pune,18,18.5912,73.739
791,411,119,7,2025-11-23 14:59:20,2025-11-24,2025-12-24,1 Month,Daily,False,2528,active,False,30,1,,14,6,11,1,Megha,Malhotra,9318189588,megha.malhotra410@gmail.com,2025-10-13 22:53:46,verified,Mumbai,12.0,Ola S1 Pro,deployed,7,BAT-WX9007,Hub Charger,2026-03-22,Gachibowli Hub,Hyderabad,15,17.4401,78.3489
1577,411,36,5,2026-04-14 01:19:49,2026-04-16,2026-10-13,6 Months,Monthly,True,11615,overdue,False,180,1,141.0,1,1,4,0,Megha,Malhotra,9318189588,megha.malhotra410@gmail.com,2025-10-13 22:53:46,verified,Mumbai,12.0,Ola S1 Pro,idle,5,BAT-YA2832,Portable,2025-02-10,Andheri Hub,Mumbai,18,19.1136,72.8697
1747,411,16,1,2026-05-18 13:21:34,2026-05-19,2027-05-19,12 Months,Weekly,False,13065,overdue,False,365,1,34.0,13,0,5,0,Megha,Malhotra,9318189588,megha.malhotra410@gmail.com,2025-10-13 22:53:46,verified,Mumbai,12.0,Ather 450X,deployed,1,BAT-MF1680,Portable,2025-01-13,Koramangala Hub,Bangalore,30,12.9352,77.6245
401,412,48,4,2025-09-13 03:08:12,2025-09-16,2025-12-15,3 Months,Weekly,True,7589,active,False,90,1,,3,5,9,1,Pooja,Gupta,8200242882,poojagupta411@yahoo.com,2025-12-01 17:54:52,verified,Bangalore,,TVS iQube,deployed,4,BAT-XL7032,Portable,2026-05-02,Dwarka Hub,Delhi,22,28.5921,77.046
1937,412,127,5,2026-06-18 17:03:12,2026-06-20,2026-07-20,1 Month,Weekly,True,3300,overdue,False,30,1,278.0,17,3,6,0,Pooja,Gupta,8200242882,poojagupta411@yahoo.com,2025-12-01 17:54:52,verified,Bangalore,,Hero Vida,deployed,5,BAT-EQ2461,Portable,2025-03-07,Andheri Hub,Mumbai,18,19.1136,72.8697
103,415,77,6,2025-07-22 09:55:23,2025-07-25,2025-08-24,1 Month,Weekly,False,2398,active,False,30,1,,9,1,7,0,Nisha,Das,6313968787,nisha414@protonmail.com,2026-05-02 11:19:36,verified,Bangalore,10.0,Ola S1 Pro,deployed,6,BAT-ZS7763,Type 2 AC,2025-11-19,HITEC City Hub,Hyderabad,20,17.4435,78.3772
136,415,112,1,2025-07-28 15:05:17,2025-07-30,2025-08-29,1 Month,Daily,False,2146,active,False,30,1,6.0,15,0,7,0,Nisha,Das,6313968787,nisha414@protonmail.com,2026-05-02 11:19:36,verified,Bangalore,10.0,Hero Vida,deployed,1,BAT-HI7616,Hub Charger,2025-06-24,Koramangala Hub,Bangalore,30,12.9352,77.6245
1371,415,41,3,2026-03-08 19:27:08,2026-03-10,2026-04-09,1 Month,Weekly,False,2969,overdue,False,30,1,223.0,19,6,3,1,Nisha,Das,6313968787,nisha414@protonmail.com,2026-05-02 11:19:36,verified,Bangalore,10.0,Hero Vida,deployed,3,BAT-KI2975,CCS2 DC,2025-12-31,Connaught Place Hub,Delhi,20,28.6315,77.2167
1549,415,21,2,2026-04-09 19:56:37,2026-04-12,2027-04-12,12 Months,Monthly,False,10523,completed,False,365,1,32.0,19,3,4,0,Nisha,Das,6313968787,nisha414@protonmail.com,2026-05-02 11:19:36,verified,Bangalore,10.0,Ola S1 Pro,idle,2,BAT-QR4081,Portable,2025-11-01,Whitefield Hub,Bangalore,25,12.9698,77.75
